# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_24	cds	8717	10144	-	BENMGJ_00214	609.0	2.0e-215	1.109	1.002	0.651	UniRef:UniRef50_P26982
contig_24	ncRNA-region	10139	10184	-	-	78.5	1.1e-13	-	-	-	RFAM:RF02700
contig_24	cds	10274	11791	-	BENMGJ_00215	554.0	9.4e-193	1.0	0.888	0.580	UniRef:UniRef50_P15723
contig_24	cds	11876	12574	+	BENMGJ_00216	268.0	3.6e-89	1.065	0.984	0.571	UniRef:UniRef50_B7GIU7
contig_24	cds	12567	13367	+	BENMGJ_00217	409.0	1.6e-143	0.921	0.845	0.833	UniRef:UniRef50_P37028
contig_24	cds	13404	14027	+	BENMGJ_00218	252.0	1.6e-83	0.981	0.849	0.655	UniRef:UniRef50_P0AFP0
contig_24	cds	14128	14472	-	BENMGJ_00219	135.0	4.9e-41	0.807	0.979	0.652	UniRef:UniRef50_A0A920M0K7
contig_24	cds	14554	15975	-	BENMGJ_00220	666.0	5.0e-238	0.987	0.896	0.747	UniRef:UniRef50_Q8ZRP8
contig_24	cds	16145	17425	+	BENMGJ_00221	657.0	2.7e-236	1.0	0.908	0.742	UniRef:UniRef50_Q5NGB9
contig_24	cds	17523	18368	-	BENMGJ_00222	364.0	9.4e-126	1.043	1.007	0.628	UniRef:UniRef50_O87663
contig_24	cds	18368	18898	-	BENMGJ_00223	296.0	3.1e-102	0.989	0.951	0.862	UniRef:UniRef50_Q8ZRP9
contig_24	cds	18898	19374	-	BENMGJ_00224	167.0	4.9e-52	1.0	0.988	0.525	UniRef:UniRef50_A0A7U9DHT2
contig_24	cds	19371	19883	-	BENMGJ_00225	185.0	1.4e-58	0.906	0.917	0.597	UniRef:UniRef50_A0A370V8L5
contig_24	cds	19902	20654	-	BENMGJ_00226	256.0	3.1e-84	0.916	0.888	0.559	UniRef:UniRef50_A0A447JN72
contig_24	cds	20672	23329	-	BENMGJ_00227	1738.0	0.0	1.028	1.0	0.954	UniRef:UniRef50_P77196
contig_24	cds	23415	23975	-	BENMGJ_00228	-	-	1.0	1.0	1.0	NCBIProtein:ELN2249909.1
contig_24	cds	24674	24880	-	BENMGJ_00229	142.0	1.5e-44	0.985	0.918	1.0	UniRef:UniRef50_A0A712M6F7
contig_24	cds	24917	26869	-	BENMGJ_00230	1076.0	0.0	1.085	0.986	0.831	UniRef:UniRef50_A0A0J8YC22
contig_25	cds	471	1595	-	BENMGJ_00231	475.0	1.7e-166	0.992	0.954	0.644	UniRef:UniRef50_E0SHD9
contig_25	cds	1788	2186	+	BENMGJ_00232	241.0	4.8e-82	0.985	0.949	0.992	UniRef:UniRef50_A0A2C6DQ12
contig_25	cds	2343	3710	+	BENMGJ_00233	596.0	5.8e-211	1.110	1.006	0.655	UniRef:UniRef50_A0AAI9DJG3
contig_25	cds	3803	4873	+	BENMGJ_00234	466.0	2.2e-163	0.989	0.919	0.696	UniRef:UniRef50_P44947
contig_25	cds	4907	5605	-	BENMGJ_00235	444.0	2.4e-158	1.099	0.959	0.890	UniRef:UniRef50_A0A755KUY0
contig_25	cds	5658	6959	-	BENMGJ_00236	787.0	4.2e-287	1.0	0.880	0.988	UniRef:UniRef50_P13156
contig_25	cds	6972	8756	-	BENMGJ_00237	978.0	0.0	1.180	1.007	0.780	UniRef:UniRef50_A0A379XLB9
contig_25	cds	8773	9015	-	BENMGJ_00238	117.0	1.2e-34	0.963	0.963	0.870	UniRef:UniRef50_A0A379UMS0
contig_25	cds	9172	9789	-	BENMGJ_00239	300.0	4.2e-102	0.976	0.800	0.700	UniRef:UniRef50_A0A448HJ19
contig_25	cds	9789	10688	-	BENMGJ_00240	450.0	4.2e-159	0.987	0.955	0.729	UniRef:UniRef50_A0AA86DWW2
contig_25	cds	10721	11989	-	BENMGJ_00241	533.0	2.7e-187	1.0	0.885	0.654	UniRef:UniRef50_F3B4M1
contig_25	cds	12200	12865	-	BENMGJ_00242	231.0	2.0e-75	0.950	0.972	0.571	UniRef:UniRef50_A0A173WL98
contig_25	cds	12852	13481	-	BENMGJ_00243	281.0	3.5e-95	0.995	0.995	0.740	UniRef:UniRef50_A0A6P1Q3K7
contig_25	cds	13601	14539	-	BENMGJ_00244	546.0	4.8e-196	0.994	0.847	0.913	UniRef:UniRef50_P61889
contig_25	cds	14953	15423	+	BENMGJ_00245	221.0	4.0e-73	0.968	0.910	0.762	UniRef:UniRef50_A3N1U5
contig_25	cds	15788	16051	+	BENMGJ_00246	97.8	2.3e-26	1.0	0.879	0.563	UniRef:UniRef50_A8AQD1
contig_25	cds	16155	16421	+	BENMGJ_00247	77.0	3.1e-18	1.034	1.0	0.527	UniRef:UniRef50_U3TYX6
contig_25	cds	16481	16753	-	BENMGJ_00248	137.0	3.9e-42	0.989	0.890	0.708	UniRef:UniRef50_A0A4R0G4V7
contig_25	cds	16925	18892	-	BENMGJ_00249	746.0	3.4e-264	0.989	0.956	0.596	UniRef:UniRef50_P46481
contig_25	cds	18898	19830	-	BENMGJ_00250	511.0	4.2e-183	1.0	1.0	0.868	UniRef:UniRef50_A0A378GDD9
contig_25	cds	19838	20041	-	BENMGJ_00251	129.0	1.9e-39	1.0	0.838	0.955	UniRef:UniRef50_A1AGD5
contig_25	cds	20223	21152	+	BENMGJ_00252	574.0	1.7e-207	1.0	0.914	0.932	UniRef:UniRef50_P67662
contig_25	cds	21275	22720	-	BENMGJ_00253	793.0	1.2e-287	1.0	0.876	0.838	UniRef:UniRef50_Q89AE1
contig_25	cds	22865	26665	-	BENMGJ_00254	2051.0	0.0	1.158	1.0	0.700	UniRef:UniRef50_P46474
contig_25	cds	26772	28241	-	BENMGJ_00255	595.0	2.7e-210	1.004	1.004	0.627	UniRef:UniRef50_G4QFG2
contig_25	cds	28231	28824	-	BENMGJ_00256	318.0	3.4e-110	1.0	0.908	0.843	UniRef:UniRef50_P25536
contig_25	cds	28833	29324	-	BENMGJ_00257	190.0	8.2e-61	1.061	1.030	0.572	UniRef:UniRef50_A0A0H3HX26
contig_25	cds	29324	30376	-	BENMGJ_00258	482.0	7.1e-170	0.891	0.860	0.788	UniRef:UniRef50_A0A4V2X7I5
contig_25	cds	30441	31484	-	BENMGJ_00259	664.0	2.7e-244	1.0	1.0	0.997	BlastRules:WP_000466737
contig_25	cds	31792	33528	-	BENMGJ_00260	654.0	2.6e-229	0.998	0.873	0.574	UniRef:UniRef50_A6TER8
contig_26	ncRNA	300	409	+	BENMGJ_00261	132.3	1.2e-21	-	-	-	RFAM:RF02798
contig_26	cds	401	1324	+	BENMGJ_00262	364.0	2.6e-125	0.919	0.966	0.695	UniRef:UniRef50_A5WCX3
contig_26	cds	1469	2194	+	BENMGJ_00263	387.0	1.9e-135	0.979	0.846	0.843	UniRef:UniRef50_P0A7E9
contig_26	cds	2341	2898	+	BENMGJ_00264	304.0	9.1e-105	1.0	0.853	0.876	UniRef:UniRef50_Q5NZH2
contig_26	cds	3040	4236	+	BENMGJ_00265	769.0	9.5e-282	1.0	0.930	1.0	UniRef:UniRef50_Q57T35
contig_26	cds	4618	5307	+	BENMGJ_00266	259.0	9.9e-86	0.974	0.888	0.583	UniRef:UniRef50_A0A0Q9YYB9
contig_26	cds	5320	6177	+	BENMGJ_00267	501.0	3.3e-179	1.0	0.856	0.867	UniRef:UniRef50_P0ABG1
contig_26	cds	6189	7541	+	BENMGJ_00268	881.0	0.0	1.0	0.843	1.0	UniRef:UniRef50_Q8ZRP1
contig_26	cds	7573	9984	+	BENMGJ_00269	1212.0	0.0	1.019	1.0	0.730	UniRef:UniRef50_B2VE18
contig_26	cds	10107	10592	+	BENMGJ_00270	231.0	1.7e-77	0.876	0.986	0.908	UniRef:UniRef50_A0A3S4FYR1
contig_26	cds	10596	11621	+	BENMGJ_00271	292.0	4.5e-95	0.979	0.886	0.608	UniRef:UniRef50_P21645
contig_26	cds	11727	12182	+	BENMGJ_00272	270.0	2.6e-92	1.0	0.825	0.881	UniRef:UniRef50_Q9KPW3
contig_26	cds	12186	12974	+	BENMGJ_00273	347.0	1.1e-119	1.0	1.0	0.718	UniRef:UniRef50_A8GID4
contig_26	cds	12974	14122	+	BENMGJ_00274	637.0	9.8e-231	0.880	0.936	0.949	UniRef:UniRef50_A0A376LI07
contig_26	cds	14119	14715	+	BENMGJ_00275	237.0	1.6e-77	1.0	0.805	0.626	UniRef:UniRef50_Q8EGG1
contig_26	cds	14739	18221	+	BENMGJ_00276	2089.0	0.0	0.950	0.896	0.951	UniRef:UniRef50_P10443
contig_26	cds	18234	19193	+	BENMGJ_00277	409.0	2.1e-141	0.994	0.832	0.644	UniRef:UniRef50_Q4ZWR2
contig_26	cds	19373	21136	+	BENMGJ_00278	597.0	1.8e-208	0.949	0.984	0.548	UniRef:UniRef50_A0A1L3ERG7
contig_26	cds	21212	23353	+	BENMGJ_00279	1343.0	0.0	0.999	0.999	0.910	BlastRules:WP_001020954
contig_26	cds	23409	23798	+	BENMGJ_00280	207.0	1.9e-68	0.984	0.830	0.740	UniRef:UniRef50_A0A1V5LLX3
contig_26	cds	23861	25153	+	BENMGJ_00281	663.0	5.1e-240	0.840	0.989	0.889	UniRef:UniRef50_A0A378BF75
contig_26	cds	25237	25497	-	BENMGJ_00282	-	-	-	-	-	-
contig_26	cds	25484	25684	-	BENMGJ_00283	80.5	2.9e-20	1.0	1.0	0.606	UniRef:UniRef50_A7MI25
contig_26	cds	25882	26427	+	BENMGJ_00284	310.0	1.6e-107	0.983	0.932	0.843	UniRef:UniRef50_A0A0H3GIN7
contig_26	cds	26424	26846	+	BENMGJ_00285	136.0	1.3e-40	0.971	1.162	0.596	UniRef:UniRef50_A0A210VPZ9
contig_26	cds	26878	27579	+	BENMGJ_00286	367.0	2.1e-128	0.996	0.928	0.772	UniRef:UniRef50_P40710
contig_26	cds	27653	29371	-	BENMGJ_00287	853.0	3.3e-309	1.005	0.963	0.734	UniRef:UniRef50_G2H1A0
contig_26	cds	29482	30189	-	BENMGJ_00288	389.0	1.2e-137	0.817	1.0	0.990	UniRef:UniRef50_A0A2X3KIH5
contig_26	cds	30186	30590	-	BENMGJ_00289	142.0	9.2e-43	1.097	1.014	0.571	UniRef:UniRef50_P69411
contig_26	cds	30709	31524	-	BENMGJ_00290	514.0	2.1e-187	1.0	1.0	0.967	BlastRules:WP_000874226
contig_26	cds	31563	32216	-	BENMGJ_00291	-	-	-	-	-	-
contig_26	cds	32209	33240	-	BENMGJ_00292	664.0	2.8e-244	1.0	1.0	0.997	BlastRules:WP_000594016
contig_26	cds	33430	33996	+	BENMGJ_00293	271.0	1.4e-91	1.0	0.814	0.691	UniRef:UniRef50_P63228
contig_27	tRNA	8	83	+	BENMGJ_00294	79.9	-	-	-	-	-
contig_27	cds	185	1021	-	BENMGJ_00295	456.0	2.9e-161	1.252	0.994	0.695	UniRef:UniRef50_P0A2Q0
contig_27	cds	1140	1478	+	BENMGJ_00296	206.0	1.2e-70	1.0	1.0	0.964	BlastRules:WP_000841001
contig_27	cds	1503	3023	-	BENMGJ_00297	680.0	1.4e-244	0.824	0.998	0.835	UniRef:UniRef50_A0A0H2VCK0
contig_27	ncRNA-region	3303	3593	+	-	171.0	1.1e-20	-	-	-	RFAM:RF02744
contig_27	cds	3613	5259	+	BENMGJ_00298	1085.0	0.0	1.0	0.968	0.995	UniRef:UniRef50_P0DP90
contig_27	cds	5256	5519	+	BENMGJ_00299	83.2	1.1e-20	1.046	1.0	0.538	UniRef:UniRef50_A0A068Z5N5
contig_27	cds	5537	6466	+	BENMGJ_00300	535.0	6.9e-192	0.990	0.892	0.833	UniRef:UniRef50_P0AB80
contig_27	cds	6627	8477	+	BENMGJ_00301	882.0	8.6e-318	0.998	0.865	0.728	UniRef:UniRef50_Q9I6E0
contig_27	cds	8480	10024	+	BENMGJ_00302	827.0	8.2e-300	0.953	0.831	0.871	UniRef:UniRef50_P04968
contig_27	cds	10262	10624	+	BENMGJ_00303	142.0	3.5e-43	0.900	0.824	0.630	UniRef:UniRef50_K0DL06
contig_27	cds	10621	10962	+	BENMGJ_00304	129.0	9.4e-38	0.991	0.818	0.563	UniRef:UniRef50_A0A375EDE3
contig_27	cds	10965	11852	-	BENMGJ_00305	492.0	1.4e-176	0.837	1.0	0.996	UniRef:UniRef50_A0A455VH64
contig_27	cds	12017	13492	+	BENMGJ_00306	756.0	4.3e-275	1.0	1.195	0.815	UniRef:UniRef50_A0A2X1NUP5
contig_27	cds	13584	13865	-	BENMGJ_00307	190.0	3.6e-65	1.0	1.0	1.0	BlastRules:WP_001096806
contig_27	cds	14403	16427	+	BENMGJ_00308	1257.0	0.0	0.991	0.910	0.946	UniRef:UniRef50_P09980
contig_27	cds	16467	17948	-	BENMGJ_00309	592.0	2.8e-208	0.996	0.898	0.631	UniRef:UniRef50_P25552
contig_27	cds	18085	19350	-	BENMGJ_00310	603.0	8.5e-215	1.036	0.932	0.697	UniRef:UniRef50_P0A8J8
contig_27	ncRNA-region	19436	19523	+	-	68.5	2.6e-10	-	-	-	RFAM:RF02773
contig_27	cds	19494	19823	+	BENMGJ_00311	213.0	2.3e-71	1.128	1.0	0.886	UniRef:UniRef50_E0SKQ9
contig_27	cds	20242	21501	+	BENMGJ_00312	654.0	3.7e-235	0.995	0.885	0.770	UniRef:UniRef50_Q7NXP1
contig_27	cds	21731	22834	+	BENMGJ_00313	611.0	2.3e-220	0.997	0.951	0.847	UniRef:UniRef50_P0AC78
contig_27	cds	22846	23892	+	BENMGJ_00314	429.0	2.5e-149	0.960	0.936	0.650	UniRef:UniRef50_A0A4P8SLS1
contig_27	cds	23993	25078	+	BENMGJ_00315	445.0	4.4e-154	0.981	0.803	0.619	UniRef:UniRef50_D3VHX4
contig_27	cds	25075	26337	+	BENMGJ_00316	519.0	9.1e-182	1.0	0.888	0.643	UniRef:UniRef50_Q45410
contig_27	cds	26337	27404	+	BENMGJ_00317	541.0	2.2e-193	0.958	0.991	0.756	UniRef:UniRef50_A0A4U9U1U2
contig_27	cds	27437	27661	+	BENMGJ_00318	124.0	1.7e-37	1.068	1.0	0.810	UniRef:UniRef50_A0A743X1B7
contig_27	cds	27639	28316	+	BENMGJ_00319	291.0	9.0e-99	0.991	0.987	0.664	UniRef:UniRef50_A0A0K0HGN3
contig_27	cds	28321	29451	+	BENMGJ_00320	588.0	5.5e-210	1.184	1.0	0.699	UniRef:UniRef50_P27833
contig_27	cds	29453	30703	+	BENMGJ_00321	587.0	5.4e-209	1.048	1.0	0.706	UniRef:UniRef50_E0SKQ1
contig_27	cds	30700	31779	+	BENMGJ_00322	481.0	5.9e-169	1.003	0.916	0.661	UniRef:UniRef50_P56258
contig_27	cds	31776	33134	+	BENMGJ_00323	650.0	1.1e-232	1.020	0.949	0.716	UniRef:UniRef50_P27835
contig_27	cds	33131	33871	+	BENMGJ_00324	275.0	1.5e-91	0.976	0.960	0.554	UniRef:UniRef50_A0AA42EID2
contig_27	cds	34078	35463	+	BENMGJ_00325	832.0	4.6e-304	0.996	0.891	0.924	UniRef:UniRef50_P27837
contig_28	cds	7	261	+	BENMGJ_00326	-	-	-	-	-	-
contig_28	cds	309	557	+	BENMGJ_00327	-	-	-	-	-	-
contig_28	cds	663	863	-	BENMGJ_00328	-	-	-	-	-	-
contig_28	cds	950	1105	-	BENMGJ_00329	-	-	-	-	-	-
contig_28	cds	1231	1665	-	BENMGJ_00330	251.0	4.0e-85	0.972	0.864	0.943	UniRef:UniRef50_A0A6Y4F594
contig_28	cds	1884	4037	-	BENMGJ_00331	845.0	4.6e-301	1.036	0.978	0.595	UniRef:UniRef50_A0A377TE69
contig_28	cds	4124	4426	-	BENMGJ_00332	167.0	1.7e-53	1.0	0.971	0.790	UniRef:UniRef50_B7LJC0
contig_28	cds	4423	4836	-	BENMGJ_00333	271.0	2.1e-93	0.993	0.932	0.949	UniRef:UniRef50_B7LJC1
contig_28	cds	4833	6668	-	BENMGJ_00334	738.0	6.4e-262	1.059	0.988	0.618	UniRef:UniRef50_B1VJ57
contig_28	cds	6671	7702	-	BENMGJ_00335	491.0	1.5e-173	0.889	0.850	0.744	UniRef:UniRef50_A0A0C5EWI7
contig_28	cds	7704	8909	-	BENMGJ_00336	655.0	9.2e-237	0.998	0.978	0.900	UniRef:UniRef50_D0QMP1
contig_28	cds	8906	9835	-	BENMGJ_00337	538.0	1.3e-193	1.0	0.990	0.877	UniRef:UniRef50_G1CCR2
contig_28	cds	9840	10553	-	BENMGJ_00338	429.0	1.4e-152	0.928	0.887	1.0	UniRef:UniRef50_A0A7U1HSA3
contig_28	cds	10798	11859	-	BENMGJ_00339	348.0	5.5e-117	0.994	0.912	0.578	UniRef:UniRef50_B0ZDY3
contig_28	cds	11871	12155	-	BENMGJ_00340	-	-	-	-	-	-
contig_28	cds	12170	12919	-	BENMGJ_00341	377.0	1.0e-131	0.888	0.807	0.986	UniRef:UniRef50_A0A8E6UEJ4
contig_28	cds	12930	15683	-	BENMGJ_00342	1004.0	0.0	0.996	0.982	0.533	UniRef:UniRef50_D0QMP8
contig_28	cds	15702	15998	-	BENMGJ_00343	170.0	1.1e-54	0.959	0.855	0.926	UniRef:UniRef50_D1P801
contig_28	cds	15976	16623	-	BENMGJ_00344	319.0	4.3e-110	0.879	0.848	0.820	UniRef:UniRef50_G1CCS0
contig_28	cds	16798	17316	-	BENMGJ_00345	283.0	1.9e-97	0.936	1.0	0.851	UniRef:UniRef50_A0A3Z1E6J8
contig_28	cds	17669	18835	-	BENMGJ_00346	674.0	1.9e-244	0.990	0.960	0.880	UniRef:UniRef50_B0ZDZ0
contig_28	cds	18838	19383	-	BENMGJ_00347	268.0	6.9e-91	1.0	0.995	0.702	UniRef:UniRef50_A0A0T9MYT1
contig_28	cds	19709	19981	-	BENMGJ_00348	-	-	-	-	-	-
contig_28	cds	20435	20764	-	BENMGJ_00349	-	-	-	-	-	-
contig_28	cds	20857	21072	-	BENMGJ_00350	-	-	-	-	-	-
contig_28	cds	21062	21307	-	BENMGJ_00351	161.0	6.5e-52	1.0	0.920	1.0	UniRef:UniRef50_A0A7H9SGV3
contig_28	cds	21352	21675	-	BENMGJ_00352	164.0	3.0e-52	1.009	1.0	0.778	UniRef:UniRef50_H1ZXU5
contig_28	cds	21821	22102	-	BENMGJ_00353	112.0	6.3e-32	1.0	0.969	0.634	UniRef:UniRef50_A0A378B2C3
contig_28	cds	22092	22343	-	BENMGJ_00354	137.0	2.8e-42	1.0	0.838	0.783	UniRef:UniRef50_A0A159Z7M2
contig_28	cds	23577	24413	+	BENMGJ_00355	481.0	8.7e-173	0.885	1.0	0.996	UniRef:UniRef50_A0A6H1PW85
contig_28	cds	24453	24899	+	BENMGJ_00356	257.0	2.0e-87	0.932	0.831	0.920	UniRef:UniRef50_A0A0T9MZI2
contig_28	cds	25036	25392	+	BENMGJ_00357	141.0	2.0e-42	0.992	0.807	0.607	UniRef:UniRef50_A0A0T9MZN7
contig_28	cds	25389	26366	-	BENMGJ_00358	568.0	1.4e-204	1.0	0.926	0.837	UniRef:UniRef50_A0A1L8NW36
contig_28	cds	26391	26699	-	BENMGJ_00359	157.0	9.6e-50	0.873	0.824	0.876	UniRef:UniRef50_A0A0N9DZG0
contig_28	cds	26770	27432	-	BENMGJ_00360	407.0	4.3e-144	1.0	0.830	0.955	UniRef:UniRef50_D1P823
contig_28	cds	27813	28457	+	BENMGJ_00361	251.0	7.2e-83	0.972	0.885	0.625	UniRef:UniRef50_A0A1X0Y490
contig_28	ncRNA	28772	28859	+	BENMGJ_00362	69.7	5.5e-10	-	-	-	RFAM:RF02891
contig_28	cds	29506	29613	+	BENMGJ_00363	-	-	-	-	-	-
contig_28	cds	30042	30353	+	BENMGJ_00364	-	-	-	-	-	-
contig_28	cds	30938	31447	+	BENMGJ_00365	286.0	2.6e-98	1.0	0.949	0.840	UniRef:UniRef50_D4E482
contig_28	cds	31553	33454	+	BENMGJ_00366	1191.0	0.0	0.975	0.951	1.0	UniRef:UniRef50_A0A514C8Q9
contig_28	cds	33848	33967	-	BENMGJ_00367	-	-	-	-	-	-
contig_28	cds	34034	34129	-	BENMGJ_00368	48.9	1.0e-08	1.0	1.0	0.935	UniRef:UniRef50_A0A0C2E5P6
contig_28	ncRNA	34441	34528	+	BENMGJ_00369	62.8	1.0e-08	-	-	-	RFAM:RF02891
contig_28	cds	34726	37257	+	BENMGJ_00370	946.0	0.0	0.998	0.943	0.549	UniRef:UniRef50_O87242
contig_29	cds	327	512	+	BENMGJ_00371	126.0	1.0e-38	1.0	1.0	0.984	UniRef:UniRef50_G5R962
contig_29	cds	591	788	-	BENMGJ_00372	100.0	6.3e-28	0.954	0.805	0.710	UniRef:UniRef50_U3U0K0
contig_29	cds	867	1871	-	BENMGJ_00373	346.0	1.7e-116	1.006	0.918	0.568	UniRef:UniRef50_P0ABC3
contig_29	cds	1874	3133	-	BENMGJ_00374	717.0	3.0e-260	0.986	0.910	0.993	UniRef:UniRef50_P0ABC7
contig_29	cds	3348	4628	-	BENMGJ_00375	496.0	1.3e-172	0.981	0.891	0.648	UniRef:UniRef50_Q0I442
contig_29	cds	4700	5008	-	BENMGJ_00376	-	-	-	-	-	-
contig_29	cds	5091	6041	-	BENMGJ_00377	498.0	1.2e-176	1.149	0.992	0.716	UniRef:UniRef50_P16384
contig_29	cds	6034	7890	-	BENMGJ_00378	800.0	1.8e-288	0.840	0.990	0.827	UniRef:UniRef50_A0A2X4UAZ6
contig_29	cds	7900	9222	-	BENMGJ_00379	592.0	9.5e-212	0.818	0.970	0.864	UniRef:UniRef50_A0A376FG01
contig_29	cds	9239	9700	-	BENMGJ_00380	214.0	2.8e-70	0.987	0.803	0.695	UniRef:UniRef50_P0AF67
contig_29	cds	9672	11216	-	BENMGJ_00381	979.0	0.0	1.140	0.998	0.877	UniRef:UniRef50_P31806
contig_29	cds	11218	12357	+	BENMGJ_00382	475.0	5.6e-165	1.243	0.994	0.548	UniRef:UniRef50_P39288
contig_29	tRNA	12627	12702	-	BENMGJ_00383	88.4	-	-	-	-	-
contig_29	cds	12978	13718	+	BENMGJ_00384	457.0	4.0e-163	1.159	1.0	0.846	UniRef:UniRef50_P30860
contig_29	cds	13780	14325	-	BENMGJ_00385	230.0	7.1e-76	1.0	0.958	0.608	UniRef:UniRef50_Q5E2C2
contig_29	cds	14432	15484	+	BENMGJ_00386	553.0	9.0e-197	1.009	0.815	0.805	UniRef:UniRef50_P39286
contig_29	cds	15576	16544	+	BENMGJ_00387	314.0	7.8e-105	0.876	0.862	0.539	UniRef:UniRef50_Q65RD9
contig_29	cds	16563	19889	+	BENMGJ_00388	1909.0	0.0	1.032	1.0	0.955	UniRef:UniRef50_A0A379TH57
contig_29	cds	20026	20403	-	BENMGJ_00389	251.0	3.7e-86	1.0	1.0	0.992	UniRef:UniRef50_P39283
contig_29	cds	20411	21913	-	BENMGJ_00390	541.0	1.4e-188	0.996	0.998	0.520	UniRef:UniRef50_U5MSK9
contig_29	cds	22139	23116	-	BENMGJ_00391	559.0	1.0e-200	1.0	0.893	0.846	UniRef:UniRef50_Q9Z614
contig_29	cds	23439	25229	+	BENMGJ_00392	700.0	2.4e-248	0.982	0.997	0.605	UniRef:UniRef50_A0A377DYK6
contig_29	cds	25222	25956	+	BENMGJ_00393	494.0	1.1e-180	1.0	1.0	0.959	BlastRules:WP_000829498
contig_29	cds	25967	26362	+	BENMGJ_00394	172.0	1.3e-54	0.985	0.935	0.643	UniRef:UniRef50_Q8ZIX7
contig_29	cds	26373	26732	+	BENMGJ_00395	182.0	5.4e-59	0.941	0.836	0.830	UniRef:UniRef50_P0A8Q3
contig_29	cds	26844	27377	+	BENMGJ_00396	335.0	6.5e-118	0.921	1.0	0.975	UniRef:UniRef50_A0A8S0G642
contig_29	cds	27394	27711	-	BENMGJ_00397	181.0	5.7e-61	1.0	1.0	0.895	BlastRules:WP_000118520
contig_29	ncRNA-region	27733	27777	-	-	42.1	1.6e-05	-	-	-	RFAM:RF01068
contig_29	cds	27968	28555	+	BENMGJ_00398	259.0	1.2e-86	1.021	0.836	0.653	UniRef:UniRef50_O69280
contig_29	cds	28840	29013	-	BENMGJ_00399	105.0	2.2e-30	0.982	0.889	0.946	UniRef:UniRef50_P0ADB4
contig_29	cds	29035	29601	-	BENMGJ_00400	367.0	8.3e-130	1.0	0.895	0.957	UniRef:UniRef50_Q8ZIY0
contig_29	cds	29642	30670	+	BENMGJ_00401	670.0	6.4e-244	0.994	0.856	0.982	UniRef:UniRef50_P39280
contig_29	cds	30952	31809	+	BENMGJ_00402	325.0	5.9e-110	0.986	0.915	0.584	UniRef:UniRef50_P39279
contig_29	cds	31857	32210	-	BENMGJ_00403	181.0	6.0e-59	0.906	0.991	0.858	UniRef:UniRef50_A0A2X4TKE2
contig_29	cds	32445	34091	-	BENMGJ_00404	731.0	3.7e-262	0.976	0.973	0.723	UniRef:UniRef50_Q6ARV6
contig_29	cds	34135	34428	-	BENMGJ_00405	145.0	7.3e-45	0.990	0.835	0.719	UniRef:UniRef50_P25749
contig_29	cds	34683	35945	+	BENMGJ_00406	584.0	2.8e-207	0.976	0.849	0.717	UniRef:UniRef50_P39277
contig_29	cds	36004	36519	-	BENMGJ_00407	186.0	1.0e-58	1.058	0.905	0.613	UniRef:UniRef50_P37147
contig_29	cds	36821	38257	+	BENMGJ_00408	773.0	4.1e-282	0.831	0.959	0.967	UniRef:UniRef50_A0A4U9HGJ9
contig_29	cds	38372	39673	+	BENMGJ_00409	750.0	1.6e-275	1.0	1.0	0.947	BlastRules:WP_000961959
contig_29	cds	39794	40141	+	BENMGJ_00410	148.0	7.8e-46	0.939	0.982	0.685	UniRef:UniRef50_Q6D9J5
contig_29	cds	40117	41820	+	BENMGJ_00411	825.0	2.1e-296	1.231	0.996	0.639	UniRef:UniRef50_P36655
contig_30	cds	48	596	-	BENMGJ_00412	197.0	6.5e-63	0.978	0.932	0.528	UniRef:UniRef50_Q492P7
contig_30	cds	653	2485	-	BENMGJ_00413	903.0	0.0	0.803	1.0	0.929	UniRef:UniRef50_A0A2X4TNL3
contig_30	cds	2482	3138	-	BENMGJ_00414	359.0	3.5e-125	0.995	0.807	0.862	UniRef:UniRef50_P0AED5
contig_30	cds	3602	3826	+	BENMGJ_00415	120.0	8.9e-36	1.122	1.0	0.807	UniRef:UniRef50_A0A1C4GES6
contig_30	cds	3893	4615	-	BENMGJ_00416	338.0	2.1e-116	1.0	0.854	0.667	UniRef:UniRef50_P07026
contig_30	cds	4847	5599	-	BENMGJ_00417	372.0	6.7e-130	0.992	0.980	0.774	UniRef:UniRef50_A0A0E1NIK3
contig_30	cds	5596	6264	-	BENMGJ_00418	346.0	4.5e-120	0.991	0.846	0.818	UniRef:UniRef50_P0AFT2
contig_30	cds	6285	7271	-	BENMGJ_00419	421.0	1.0e-146	0.997	0.991	0.639	UniRef:UniRef50_A0AAP1MTS7
contig_30	cds	7425	8225	-	BENMGJ_00420	486.0	1.5e-174	1.0	0.974	0.944	UniRef:UniRef50_N2IXY8
contig_30	cds	8372	8923	-	BENMGJ_00421	244.0	7.2e-81	1.0	0.832	0.650	UniRef:UniRef50_P52627
contig_30	cds	8982	9701	-	BENMGJ_00422	390.0	1.0e-136	1.0	0.805	0.866	UniRef:UniRef50_P0AEM6
contig_30	cds	9898	11103	-	BENMGJ_00423	789.0	7.5e-292	1.0	1.0	0.988	BlastRules:WP_000659236
contig_30	cds	11182	12663	-	BENMGJ_00424	438.0	2.2e-148	1.002	1.006	0.599	UniRef:UniRef50_I0LF45
contig_30	cds	12920	14323	+	BENMGJ_00425	-	-	-	-	-	-
