# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_52	cds	12527	12748	+	OEKLIE_00223	145.0	7.9e-46	1.0	0.849	0.973	UniRef:UniRef50_A0A0H3GZR1
contig_52	cds	12804	13217	+	OEKLIE_00224	149.0	2.3e-45	0.964	0.943	0.583	UniRef:UniRef50_A0A1E7YZZ9
contig_52	cds	13289	14053	+	OEKLIE_00225	409.0	1.6e-144	0.862	0.916	0.918	UniRef:UniRef50_A0A4P0XE71
contig_53	cds	361	750	+	OEKLIE_00226	-	-	-	-	-	-
contig_53	cds	2420	3928	+	OEKLIE_00227	779.0	1.2e-282	0.976	0.988	0.802	UniRef:UniRef50_A0A2X4URP0
contig_53	cds	4546	4842	+	OEKLIE_00228	205.0	1.5e-68	1.0	0.891	1.0	UniRef:UniRef50_A0A078LI67
contig_53	cds	4821	5609	+	OEKLIE_00229	505.0	9.2e-182	0.996	0.919	0.992	UniRef:UniRef50_A0A3S5DBV8
contig_53	ncRNA	5411	5604	-	OEKLIE_00230	147.7	7.4e-24	-	-	-	RFAM:RF02855
contig_53	cds	5715	6596	-	OEKLIE_00231	562.0	2.0e-203	1.0	0.927	0.997	UniRef:UniRef50_P44540
contig_53	ncRNA	6597	6880	+	OEKLIE_00232	365.8	2.4e-48	-	-	-	RFAM:RF01406
contig_53	cds	6881	8377	-	OEKLIE_00233	565.0	4.5e-198	0.944	0.913	0.600	UniRef:UniRef50_B4EZY7
contig_53	cds	8714	9394	-	OEKLIE_00234	301.0	1.1e-102	0.996	0.991	0.662	UniRef:UniRef50_Q4ACH4
contig_53	cds	9912	11060	+	OEKLIE_00235	768.0	1.3e-281	0.997	0.938	0.987	UniRef:UniRef50_Q8ZQ34
contig_53	cds	11106	11798	+	OEKLIE_00236	326.0	7.9e-112	0.917	0.802	0.720	UniRef:UniRef50_A0A2A7U4T0
contig_53	cds	12081	13361	+	OEKLIE_00237	645.0	4.9e-232	0.993	0.961	0.752	UniRef:UniRef50_P39352
contig_53	cds	13375	14478	+	OEKLIE_00238	425.0	1.6e-146	0.986	0.877	0.588	UniRef:UniRef50_P39353
contig_54	cds	33	680	+	OEKLIE_00239	212.0	6.8e-68	0.967	0.995	0.510	UniRef:UniRef50_A0A352CVN0
contig_54	ncRNA	819	938	+	OEKLIE_00240	123.5	1.8e-22	-	-	-	RFAM:RF00021
contig_54	cds	1015	1647	-	OEKLIE_00241	286.0	6.5e-97	0.957	0.893	0.741	UniRef:UniRef50_Q8E8J7
contig_54	cds	1914	2111	+	OEKLIE_00242	114.0	6.8e-34	0.969	1.0	0.937	UniRef:UniRef50_A0A3R0BD34
contig_54	ncRNA	1918	2172	+	OEKLIE_00243	313.4	8.7e-45	-	-	-	RFAM:RF00084
contig_54	cds	2230	2745	+	OEKLIE_00244	-	-	-	-	-	-
contig_54	cds	2934	4307	+	OEKLIE_00245	842.0	4.7e-308	0.972	0.890	0.923	UniRef:UniRef50_P32131
contig_54	cds	4397	4507	-	OEKLIE_00246	66.6	1.3e-15	1.0	1.0	0.917	UniRef:UniRef50_C1P620
contig_54	cds	4620	6029	-	OEKLIE_00247	527.0	1.3e-183	1.049	0.969	0.587	UniRef:UniRef50_A0A519ZKQ6
contig_54	cds	6038	7087	-	OEKLIE_00248	642.0	9.5e-233	0.983	0.896	0.945	UniRef:UniRef50_P0AFB5
contig_54	cds	7362	8771	-	OEKLIE_00249	631.0	5.6e-225	0.989	0.977	0.657	UniRef:UniRef50_A0A7V8WL33
contig_54	ncRNA	8958	9065	+	OEKLIE_00250	70.3	6.6e-11	-	-	-	RFAM:RF02755
contig_54	cds	9147	10970	+	OEKLIE_00251	757.0	4.3e-269	0.992	0.865	0.641	UniRef:UniRef50_Q9HU67
contig_54	cds	11025	11759	-	OEKLIE_00252	483.0	5.0e-174	1.0	1.0	0.992	UniRef:UniRef50_A0A0U0WV38
contig_54	cds	11744	12622	-	OEKLIE_00253	605.0	8.5e-221	1.021	1.0	0.963	UniRef:UniRef50_B7LVG9
contig_54	cds	12619	13860	-	OEKLIE_00254	576.0	3.0e-205	1.0	0.993	0.700	UniRef:UniRef50_A0A0T7RWL7
contig_54	cds	13862	14737	-	OEKLIE_00255	464.0	7.4e-165	0.990	0.993	0.743	UniRef:UniRef50_A0A2K3TR83
contig_54	cds	14730	15716	-	OEKLIE_00256	630.0	7.1e-229	1.0	0.929	0.976	UniRef:UniRef50_S1NUM0
contig_55	tRNA	172	248	+	OEKLIE_00257	87.4	-	-	-	-	-
contig_55	cds	413	1216	+	OEKLIE_00258	344.0	6.8e-118	1.0	0.878	0.640	UniRef:UniRef50_A0A854CNT9
contig_55	cds	1237	2151	-	OEKLIE_00259	472.0	1.0e-167	0.964	0.987	0.836	UniRef:UniRef50_A0A2X4UCV0
contig_55	cds	2256	3431	+	OEKLIE_00260	393.0	9.2e-133	0.985	0.842	0.553	UniRef:UniRef50_E1V5Q9
contig_55	cds	3563	4363	+	OEKLIE_00261	376.0	4.5e-130	0.992	0.815	0.708	UniRef:UniRef50_P0A8U2
contig_55	cds	4441	5211	+	OEKLIE_00262	355.0	4.7e-123	0.996	0.996	0.698	UniRef:UniRef50_A0A0H2W219
contig_55	cds	5267	6487	-	OEKLIE_00263	587.0	3.7e-208	1.010	0.818	0.720	UniRef:UniRef50_D8MNH0
contig_55	cds	6706	7461	-	OEKLIE_00264	313.0	2.1e-106	0.992	0.973	0.598	UniRef:UniRef50_Q6D1V5
contig_55	cds	7496	8218	+	OEKLIE_00265	430.0	9.6e-153	0.971	0.850	0.876	UniRef:UniRef50_P75672
contig_55	cds	8215	8682	-	OEKLIE_00266	256.0	7.0e-87	0.987	0.827	0.752	UniRef:UniRef50_Q1I7T4
contig_55	cds	8737	9477	+	OEKLIE_00267	334.0	9.1e-115	0.984	0.924	0.653	UniRef:UniRef50_A0A379F748
contig_55	tRNA	9611	9687	+	OEKLIE_00268	87.4	-	-	-	-	-
contig_55	cds	10009	11064	-	OEKLIE_00269	327.0	1.2e-108	1.009	0.939	0.548	UniRef:UniRef50_A0A2N9X4I6
contig_55	cds	11075	12070	-	OEKLIE_00270	693.0	2.0e-256	1.0	1.0	1.0	VFDB:VFG041091
contig_55	cds	12067	13950	-	OEKLIE_00271	1262.0	0.0	1.0	1.0	0.998	VFDB:VFG041092
contig_55	cds	13966	14460	-	OEKLIE_00272	320.0	6.5e-112	1.0	0.901	0.970	UniRef:UniRef50_A0A2B7MCU0
contig_55	cds	14457	15281	-	OEKLIE_00273	566.0	3.4e-208	1.0	1.0	1.0	VFDB:VFG041094
contig_55	cds	15268	16170	-	OEKLIE_00274	340.0	1.3e-115	1.003	0.977	0.578	UniRef:UniRef50_A0A1I6E0X0
contig_55	cds	16538	17608	+	OEKLIE_00275	510.0	7.6e-181	0.910	0.888	0.818	UniRef:UniRef50_A0A659RUY5
contig_56	cds	249	467	+	OEKLIE_00276	-	-	-	-	-	-
contig_56	cds	469	774	+	OEKLIE_00277	148.0	7.6e-46	0.931	0.810	0.809	UniRef:UniRef50_A0A8E5IPM4
contig_56	cds	776	1066	+	OEKLIE_00278	150.0	5.9e-47	0.906	0.806	0.770	UniRef:UniRef50_A0A0P8HIL8
contig_56	cds	1063	1584	+	OEKLIE_00279	-	-	-	-	-	-
contig_56	cds	1619	2401	+	OEKLIE_00280	424.0	9.6e-150	0.969	0.906	0.857	UniRef:UniRef50_Q1R1Y0
contig_56	cds	2410	2961	+	OEKLIE_00281	324.0	7.6e-113	0.929	0.813	0.976	UniRef:UniRef50_A0A611VAH8
contig_56	cds	3148	3636	+	OEKLIE_00282	317.0	1.7e-110	0.951	0.824	0.994	UniRef:UniRef50_Q9EUK8
contig_56	cds	3630	4115	+	OEKLIE_00283	-	-	-	-	-	-
contig_56	cds	4392	4679	-	OEKLIE_00284	186.0	2.7e-61	0.947	0.918	1.0	UniRef:UniRef50_A0A736X0J9
contig_56	cds	4835	5395	+	OEKLIE_00285	382.0	1.0e-135	0.973	0.883	0.994	UniRef:UniRef50_Q5J4C3
contig_56	cds	5462	5812	-	OEKLIE_00286	214.0	1.7e-71	1.181	1.0	0.818	UniRef:UniRef50_P24421
contig_56	cds	6051	6293	+	OEKLIE_00287	117.0	1.2e-34	0.988	0.988	0.709	UniRef:UniRef50_A0A6M0A8C9
contig_56	cds	6420	7070	-	OEKLIE_00288	-	-	1.0	1.0	1.0	NCBIProtein:AAG59626.1
contig_56	cds	7331	8056	-	OEKLIE_00289	489.0	1.7e-178	1.0	1.0	1.0	BlastRules:WP_001122242
contig_56	cds	8337	10112	-	OEKLIE_00290	-	-	1.0	1.0	1.0	NCBIProtein:AAL23530.1
contig_56	cds	10143	10355	+	OEKLIE_00291	-	-	-	-	-	-
contig_56	cds	10294	11061	-	OEKLIE_00292	469.0	2.4e-167	0.937	0.802	0.992	UniRef:UniRef50_P24418
contig_56	cds	11235	11399	-	OEKLIE_00293	-	-	-	-	-	-
contig_56	cds	11573	12466	-	OEKLIE_00294	581.0	3.3e-213	1.0	1.0	1.0	BlastRules:WP_000346691
contig_56	cds	12736	12867	+	OEKLIE_00295	86.3	3.4e-23	1.0	0.956	1.0	UniRef:UniRef50_E8XLJ5
contig_56	cds	13075	14112	+	OEKLIE_00296	361.0	1.8e-122	0.948	0.908	0.547	UniRef:UniRef50_Q7M799
contig_56	cds	14301	15269	-	OEKLIE_00297	566.0	7.6e-204	1.006	0.945	0.895	UniRef:UniRef50_A0A5E4YH67
contig_56	cds	15259	16923	-	OEKLIE_00298	815.0	9.9e-294	0.989	0.852	0.706	UniRef:UniRef50_Q9HXD8
contig_56	cds	16907	17467	-	OEKLIE_00299	241.0	5.1e-80	0.962	0.844	0.715	UniRef:UniRef50_P55559
contig_56	cds	17674	18096	-	OEKLIE_00300	-	-	-	-	-	-
contig_57	cds	95	1306	+	OEKLIE_00301	816.0	1.9e-302	1.0	1.0	1.0	BlastRules:WP_000323786
contig_57	cds	1314	1556	+	OEKLIE_00302	149.0	3.0e-49	1.0	1.0	1.0	BlastRules:WP_000210202
contig_57	cds	1823	2146	+	OEKLIE_00303	202.0	1.9e-69	1.0	0.991	1.0	BlastRules:WP_001738219
contig_57	cds	2153	2743	+	OEKLIE_00304	371.0	2.4e-133	1.0	1.0	1.0	BlastRules:WP_000094422
contig_57	cds	2740	3213	+	OEKLIE_00305	319.0	3.4e-114	1.0	1.0	1.0	BlastRules:WP_000711029
contig_57	cds	3216	4670	+	OEKLIE_00306	691.0	3.0e-250	1.0	1.0	1.0	BlastRules:WP_001079760
contig_57	cds	4686	5273	+	OEKLIE_00307	351.0	1.3e-125	1.0	1.0	1.0	BlastRules:WP_000388323
contig_57	cds	5276	5692	+	OEKLIE_00308	276.0	9.7e-98	1.0	1.0	1.0	BlastRules:WP_000249606
contig_57	cds	5750	6178	+	OEKLIE_00309	290.0	6.4e-103	1.0	0.986	1.0	BlastRules:WP_000979963
contig_57	cds	6194	6976	+	OEKLIE_00310	482.0	2.8e-175	1.0	1.0	1.0	VFDB:VFG000505
contig_57	cds	6973	7662	+	OEKLIE_00311	454.0	5.0e-165	1.0	1.0	1.0	VFDB:VFG000506
contig_57	cds	7756	7971	+	OEKLIE_00312	137.0	6.1e-45	1.0	1.0	1.0	BlastRules:WP_000350226
contig_57	cds	7949	8239	+	OEKLIE_00313	156.0	2.6e-49	0.906	0.845	1.0	UniRef:UniRef50_A9MEL1
contig_57	cds	8236	8499	+	OEKLIE_00314	151.0	7.5e-50	0.943	1.0	1.0	BlastRules:WP_001574409
contig_57	cds	8496	9245	+	OEKLIE_00315	483.0	6.0e-176	1.0	1.0	1.0	BlastRules:WP_000862874
contig_57	cds	9560	9811	+	OEKLIE_00316	160.0	1.5e-51	1.0	0.922	0.928	UniRef:UniRef50_A0A455RTX6
contig_57	cds	9808	10482	+	OEKLIE_00317	435.0	1.0e-157	1.0	1.0	1.0	BlastRules:WP_000011201
contig_57	cds	10472	11464	+	OEKLIE_00318	638.0	1.6e-234	1.0	0.976	1.0	BlastRules:WP_000238877
contig_57	cds	11522	11890	+	OEKLIE_00319	258.0	3.0e-91	1.0	1.0	1.0	BlastRules:WP_000383702
contig_57	cds	11875	13920	+	OEKLIE_00320	1255.0	0.0	1.0	1.0	1.0	BlastRules:WP_001258231
contig_57	cds	13910	15211	+	OEKLIE_00321	861.0	2.3e-319	1.0	1.0	1.0	BlastRules:WP_000787213
contig_57	cds	15160	15591	+	OEKLIE_00322	194.0	5.4e-63	0.979	0.966	0.836	UniRef:UniRef50_P74858
contig_57	cds	15572	15946	+	OEKLIE_00323	254.0	1.7e-89	1.0	1.0	1.0	BlastRules:WP_001223304
contig_57	cds	15927	16895	+	OEKLIE_00324	667.0	3.3e-246	1.0	1.0	1.0	BlastRules:WP_000944192
contig_57	cds	16963	17610	+	OEKLIE_00325	401.0	1.3e-144	1.0	1.0	1.0	BlastRules:WP_000056367
contig_57	cds	17607	17873	+	OEKLIE_00326	159.0	5.8e-53	1.0	1.0	1.0	BlastRules:WP_000999982
contig_57	cds	17874	18653	+	OEKLIE_00327	501.0	6.2e-183	1.0	1.0	1.0	BlastRules:WP_000068764
contig_57	cds	18650	19708	+	OEKLIE_00328	655.0	1.8e-240	1.0	1.0	1.0	BlastRules:WP_001291716
contig_57	tRNA	19866	19942	-	OEKLIE_00329	85.6	-	-	-	-	-
contig_58	cds	172	1515	-	OEKLIE_00330	818.0	1.6e-299	1.036	1.0	0.961	UniRef:UniRef50_A0A212IK18
contig_58	cds	1537	2430	-	OEKLIE_00331	575.0	4.1e-208	1.013	0.932	0.944	UniRef:UniRef50_Q8ZPP7
contig_58	cds	2489	3226	-	OEKLIE_00332	433.0	9.0e-155	0.845	1.0	0.995	UniRef:UniRef50_A0A5Z3YJ83
contig_58	cds	3238	3834	-	OEKLIE_00333	-	-	-	-	-	-
contig_58	cds	3809	4465	-	OEKLIE_00334	-	-	-	-	-	-
contig_58	cds	4788	7850	-	OEKLIE_00335	1700.0	0.0	0.999	0.809	0.803	UniRef:UniRef50_Q9Z4S6
contig_58	cds	7843	8865	-	OEKLIE_00336	362.0	2.7e-123	0.991	0.991	0.552	UniRef:UniRef50_A0A7G8QQ32
contig_58	cds	8866	9600	-	OEKLIE_00337	291.0	9.2e-98	1.012	0.939	0.579	UniRef:UniRef50_A0A3S4BWN0
contig_58	cds	9782	11560	+	OEKLIE_00338	1154.0	0.0	1.0	1.0	1.0	BlastRules:WP_001214413
contig_58	cds	11535	12155	+	OEKLIE_00339	398.0	7.7e-144	1.0	1.0	1.0	BlastRules:WP_000190927
contig_58	cds	12253	12465	+	OEKLIE_00340	100.0	3.6e-28	0.971	0.907	0.750	UniRef:UniRef50_A0A6L8YBX2
contig_58	cds	12561	13520	-	OEKLIE_00341	547.0	9.5e-197	0.997	0.955	0.805	UniRef:UniRef50_C4LDE3
contig_58	cds	13693	14421	-	OEKLIE_00342	366.0	2.1e-127	1.0	0.910	0.719	UniRef:UniRef50_A9MEM8
contig_58	cds	14600	15238	-	OEKLIE_00343	424.0	7.4e-154	1.0	1.0	1.0	VFDB:VFG000492
contig_58	cds	15269	18031	-	OEKLIE_00344	1797.0	0.0	1.0	1.0	1.0	VFDB:VFG000493
contig_58	cds	18450	18833	+	OEKLIE_00345	258.0	7.7e-91	1.0	0.955	1.0	BlastRules:WP_001738217
contig_59	cds	312	737	+	OEKLIE_00346	205.0	2.1e-67	1.0	0.953	0.723	UniRef:UniRef50_H2IS64
contig_59	cds	775	3213	+	OEKLIE_00347	1204.0	0.0	0.954	0.890	0.783	UniRef:UniRef50_Q8K917
contig_59	cds	3304	4035	+	OEKLIE_00348	333.0	2.5e-114	0.996	0.917	0.694	UniRef:UniRef50_Q8EAG8
contig_59	cds	4167	4571	+	OEKLIE_00349	215.0	5.9e-72	0.858	1.0	0.974	UniRef:UniRef50_A0A3S4K542
contig_59	cds	4586	5284	+	OEKLIE_00350	345.0	7.2e-120	0.991	0.991	0.865	UniRef:UniRef50_A0A1C3ZVM4
contig_59	cds	5284	6354	+	OEKLIE_00351	663.0	2.0e-241	0.938	0.910	0.979	UniRef:UniRef50_A0A659R823
contig_59	cds	6351	7010	+	OEKLIE_00352	430.0	6.8e-154	1.0	0.978	0.973	UniRef:UniRef50_A0A377KEB4
contig_59	cds	7028	7426	+	OEKLIE_00353	238.0	3.4e-80	1.0	0.830	0.902	UniRef:UniRef50_P0AF80
contig_59	cds	7436	8074	+	OEKLIE_00354	304.0	5.9e-104	0.991	0.913	0.662	UniRef:UniRef50_P39295
contig_59	cds	8077	9240	+	OEKLIE_00355	-	-	-	-	-	-
contig_59	cds	9325	10947	+	OEKLIE_00356	879.0	0.0	1.293	0.997	0.660	UniRef:UniRef50_A0A6I5A9D5
contig_59	cds	10992	11267	-	OEKLIE_00357	132.0	3.1e-40	0.989	0.978	0.756	UniRef:UniRef50_E3GDA8
contig_59	cds	11398	11700	-	OEKLIE_00358	173.0	8.0e-56	1.0	0.813	0.860	UniRef:UniRef50_A0A1I6DT67
contig_59	cds	11911	12660	+	OEKLIE_00359	305.0	3.7e-103	0.984	0.897	0.649	UniRef:UniRef50_P39298
contig_59	cds	12657	13412	-	OEKLIE_00360	477.0	7.7e-171	1.0	0.857	0.968	UniRef:UniRef50_P0A9W0
contig_59	cds	13517	14581	-	OEKLIE_00361	583.0	1.2e-209	1.0	0.919	0.749	UniRef:UniRef50_P39300
contig_59	cds	14944	16341	+	OEKLIE_00362	850.0	1.0e-310	1.144	1.0	0.857	UniRef:UniRef50_A0A3N6RWI1
contig_59	cds	16357	16662	+	OEKLIE_00363	174.0	2.1e-56	0.990	0.893	0.870	UniRef:UniRef50_Q8FAJ1
contig_59	cds	16672	17136	+	OEKLIE_00364	291.0	6.6e-101	1.0	0.994	0.942	UniRef:UniRef50_Q8ZK88
contig_59	cds	17150	17800	+	OEKLIE_00365	426.0	1.2e-154	1.0	1.0	0.986	BlastRules:WP_000056760
contig_59	cds	17810	18664	+	OEKLIE_00366	546.0	8.9e-200	1.0	1.0	0.944	BlastRules:WP_000949502
contig_59	cds	18664	19350	+	OEKLIE_00367	329.0	2.1e-114	0.807	0.995	0.832	UniRef:UniRef50_A0A7X9GZJ0
contig_59	cds	19479	19754	-	OEKLIE_00368	132.0	6.2e-40	0.989	0.865	0.733	UniRef:UniRef50_Q3YUE8
contig_59	ncRNA-region	20143	20227	+	-	115.0	1.0e-23	-	-	-	RFAM:RF02893
contig_60	cds	11	3121	+	OEKLIE_00369	1883.0	0.0	1.0	0.920	0.933	UniRef:UniRef50_A0A3S4IB59
contig_60	cds	3208	3486	+	OEKLIE_00370	114.0	9.7e-33	0.978	0.968	0.667	UniRef:UniRef50_A0A657G0Q6
contig_60	cds	3790	3927	-	OEKLIE_00371	-	-	-	-	-	-
contig_60	cds	4235	5245	+	OEKLIE_00372	688.0	2.8e-254	1.0	1.0	1.0	VFDB:VFG004016
contig_60	cds	5907	7040	-	OEKLIE_00373	506.0	8.1e-178	0.981	0.841	0.662	UniRef:UniRef50_A0A7T3X3R1
contig_60	cds	7037	7807	-	OEKLIE_00374	488.0	7.5e-178	1.0	1.0	1.0	BlastRules:WP_000944065
contig_60	cds	7809	7982	-	OEKLIE_00375	-	-	-	-	-	-
contig_60	cds	7990	8748	-	OEKLIE_00376	265.0	1.1e-87	1.004	0.984	0.553	UniRef:UniRef50_A0A8S0FGV7
contig_60	cds	8741	9376	-	OEKLIE_00377	219.0	2.9e-70	0.929	0.820	0.577	UniRef:UniRef50_B5FF67
contig_60	cds	9376	11271	-	OEKLIE_00378	854.0	1.7e-307	0.990	0.959	0.659	UniRef:UniRef50_Q6G477
contig_60	cds	11635	12123	-	OEKLIE_00379	252.0	5.2e-85	1.198	1.021	0.716	UniRef:UniRef50_P0AFX4
contig_60	cds	12216	12989	+	OEKLIE_00380	451.0	1.0e-160	1.0	0.915	0.821	UniRef:UniRef50_P32664
contig_60	cds	13030	14094	+	OEKLIE_00381	493.0	5.0e-174	0.997	0.941	0.674	UniRef:UniRef50_A9KCZ5
contig_60	cds	14104	14775	+	OEKLIE_00382	387.0	6.4e-137	0.996	0.996	0.833	UniRef:UniRef50_I2BE02
contig_60	cds	14817	15407	+	OEKLIE_00383	266.0	7.0e-90	1.0	0.970	0.633	UniRef:UniRef50_A0A6L2ZL37
contig_60	cds	15594	15746	+	OEKLIE_00384	-	-	-	-	-	-
contig_60	cds	15874	16566	+	OEKLIE_00385	325.0	7.7e-112	1.052	1.0	0.669	UniRef:UniRef50_P32681
contig_60	cds	16608	17063	-	OEKLIE_00386	166.0	8.5e-52	0.881	0.869	0.654	UniRef:UniRef50_A0A484Y856
contig_60	cds	17128	18714	+	OEKLIE_00387	1016.0	0.0	1.0	0.953	0.998	UniRef:UniRef50_P14377
contig_60	cds	18720	20045	+	OEKLIE_00388	589.0	9.6e-211	1.0	1.205	0.732	UniRef:UniRef50_A0A3S4KDD1
contig_60	cds	20042	21331	-	OEKLIE_00389	825.0	2.8e-302	1.121	1.0	0.884	UniRef:UniRef50_P15640
contig_60	cds	21343	22932	-	OEKLIE_00390	923.0	0.0	1.0	0.860	0.881	UniRef:UniRef50_P15639
contig_61	cds	399	683	+	OEKLIE_00391	127.0	1.2e-37	0.968	0.820	0.659	UniRef:UniRef50_P57394
contig_61	cds	913	3177	+	OEKLIE_00392	1059.0	0.0	0.960	0.921	0.706	UniRef:UniRef50_A0A090V2I4
contig_61	cds	3214	4962	+	OEKLIE_00393	889.0	0.0	0.878	0.975	0.922	UniRef:UniRef50_A0A377XU15
contig_61	cds	4959	5936	+	OEKLIE_00394	346.0	5.3e-117	0.985	0.909	0.544	UniRef:UniRef50_Q7N6C5
contig_61	cds	5980	7212	+	OEKLIE_00395	457.0	7.6e-158	0.978	0.911	0.566	UniRef:UniRef50_P75843
contig_61	cds	7264	7446	+	OEKLIE_00396	72.0	4.9e-17	0.950	0.891	0.526	UniRef:UniRef50_Q2YA91
contig_61	cds	7443	8189	+	OEKLIE_00397	441.0	1.7e-156	1.0	0.805	0.879	UniRef:UniRef50_P04951
contig_61	cds	8400	9293	+	OEKLIE_00398	505.0	1.0e-180	0.886	0.843	0.905	UniRef:UniRef50_P0AB03
contig_61	cds	9273	10049	-	OEKLIE_00399	412.0	2.2e-146	0.818	0.995	0.981	UniRef:UniRef50_O32562
contig_61	cds	10185	10988	+	OEKLIE_00400	449.0	5.5e-160	0.951	0.948	0.835	UniRef:UniRef50_A0A2V4E3C2
contig_61	cds	10981	12303	+	OEKLIE_00401	690.0	1.5e-250	0.814	0.989	0.989	UniRef:UniRef50_A0A496N6Q3
contig_61	cds	12284	12988	+	OEKLIE_00402	364.0	6.3e-128	0.808	0.990	0.989	UniRef:UniRef50_A0A7D8IUH1
contig_61	cds	12988	17454	+	OEKLIE_00403	2278.0	0.0	0.945	0.925	0.880	UniRef:UniRef50_P22523
contig_61	cds	17799	19640	+	OEKLIE_00404	946.0	0.0	1.007	1.023	0.775	UniRef:UniRef50_I2BAM7
contig_61	cds	19900	20448	+	OEKLIE_00405	325.0	3.7e-113	1.0	0.915	0.857	UniRef:UniRef50_A0A2G0QAZ9
contig_61	cds	20476	21123	+	OEKLIE_00406	337.0	8.8e-117	1.0	0.881	0.698	UniRef:UniRef50_A0A090V2C0
contig_61	cds	21185	22375	-	OEKLIE_00407	764.0	2.0e-282	1.0	1.0	0.960	BlastRules:WP_000462687
contig_61	cds	22560	23651	-	OEKLIE_00408	723.0	4.5e-267	1.0	1.0	0.997	BlastRules:WP_000977709
contig_62	cds	278	637	+	OEKLIE_00409	-	-	-	-	-	-
contig_62	cds	1228	1737	-	OEKLIE_00410	234.0	2.0e-77	1.0	0.841	0.698	UniRef:UniRef50_A6T752
contig_62	cds	1954	2559	+	OEKLIE_00411	296.0	6.7e-101	1.109	0.957	0.677	UniRef:UniRef50_P75869
contig_62	cds	2546	4699	-	OEKLIE_00412	1001.0	0.0	0.967	0.875	0.747	UniRef:UniRef50_P75870
contig_62	cds	4718	5164	-	OEKLIE_00413	261.0	9.5e-89	1.0	0.822	0.885	UniRef:UniRef50_P0AB12
contig_62	cds	5288	7342	+	OEKLIE_00414	906.0	0.0	1.0	0.932	0.664	UniRef:UniRef50_P15038
contig_62	cds	7378	7836	-	OEKLIE_00415	186.0	1.6e-59	0.993	0.915	0.563	UniRef:UniRef50_A0A411MHY8
contig_62	cds	7931	8593	-	OEKLIE_00416	313.0	6.9e-107	1.0	0.818	0.718	UniRef:UniRef50_P0A8X4
contig_62	cds	8767	9180	+	OEKLIE_00417	197.0	1.0e-64	0.825	0.974	0.858	UniRef:UniRef50_A0A2J4PK94
contig_62	cds	9225	9542	-	OEKLIE_00418	163.0	6.0e-52	1.0	0.955	0.771	UniRef:UniRef50_Q7CHM0
contig_62	cds	9600	10811	-	OEKLIE_00419	814.0	6.8e-299	1.0	0.886	1.0	UniRef:UniRef50_P75876
contig_62	cds	11026	11574	+	OEKLIE_00420	359.0	6.0e-127	1.071	1.0	0.923	UniRef:UniRef50_A0A7X5YLX1
contig_62	cds	11591	12379	+	OEKLIE_00421	-	-	-	-	-	-
contig_62	cds	12428	12709	+	OEKLIE_00422	112.0	4.0e-32	1.0	1.011	0.591	UniRef:UniRef50_A0A376TIS7
contig_62	cds	12706	13035	-	OEKLIE_00423	172.0	2.8e-55	1.0	0.845	0.734	UniRef:UniRef50_Q2NU63
contig_62	cds	13122	13781	-	OEKLIE_00424	368.0	1.4e-128	0.977	0.808	0.949	UniRef:UniRef50_P0AAC6
contig_62	tRNA	14176	14263	+	OEKLIE_00425	83.5	-	-	-	-	-
contig_62	cds	14369	15388	-	OEKLIE_00426	395.0	1.0e-135	0.988	0.898	0.615	UniRef:UniRef50_A0A192Y7M7
contig_62	cds	15389	15613	-	OEKLIE_00427	135.0	9.4e-42	0.932	0.852	0.942	UniRef:UniRef50_S5N6L5
contig_62	cds	15826	16008	-	OEKLIE_00428	112.0	8.0e-33	0.967	0.817	0.948	UniRef:UniRef50_S5MND1
contig_62	cds	16011	16565	-	OEKLIE_00429	221.0	2.9e-72	1.011	0.964	0.651	UniRef:UniRef50_A0AAP8TQF3
contig_62	cds	16562	18835	-	OEKLIE_00430	848.0	2.6e-301	1.055	1.050	0.587	UniRef:UniRef50_R8X0A7
contig_62	cds	18865	19110	-	OEKLIE_00431	151.0	7.9e-48	1.0	0.953	0.951	UniRef:UniRef50_R8X1C2
contig_62	cds	19118	19441	-	OEKLIE_00432	127.0	2.7e-37	0.925	0.818	0.616	UniRef:UniRef50_A0A6H2GCU8
contig_62	cds	19721	20002	+	OEKLIE_00433	-	-	-	-	-	-
contig_62	cds	20126	20590	-	OEKLIE_00434	225.0	5.9e-75	0.981	0.956	0.755	UniRef:UniRef50_A0A090V2E1
contig_62	cds	20858	21433	+	OEKLIE_00435	-	-	-	-	-	-
contig_62	cds	21456	21680	+	OEKLIE_00436	159.0	3.8e-51	1.0	1.0	1.0	UniRef:UniRef50_A0A0J1N730
contig_62	cds	21683	22663	+	OEKLIE_00437	524.0	5.5e-187	1.120	1.0	0.729	UniRef:UniRef50_R8X5L8
contig_63	cds	52	294	+	OEKLIE_00438	-	-	-	-	-	-
contig_63	cds	300	1163	-	OEKLIE_00439	496.0	1.1e-177	1.0	0.953	0.895	UniRef:UniRef50_P43716
contig_63	cds	1214	2755	-	OEKLIE_00440	736.0	5.8e-265	0.996	0.973	0.748	UniRef:UniRef50_O51874
contig_63	cds	2768	3301	-	OEKLIE_00441	270.0	5.6e-92	1.0	0.957	0.825	UniRef:UniRef50_Q7NA91
