# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_25	cds	15477	16445	-	PAPNPA_00214	325.0	6.8e-109	1.071	0.986	0.516	UniRef:UniRef50_P69797
contig_25	cds	16918	18477	+	PAPNPA_00215	969.0	0.0	1.0	1.0	1.0	BlastRules:WP_000421815
contig_25	cds	18499	20100	-	PAPNPA_00216	1040.0	0.0	1.0	0.940	0.991	UniRef:UniRef50_P76261
contig_25	cds	20238	21602	-	PAPNPA_00217	694.0	5.9e-250	0.971	0.902	0.773	UniRef:UniRef50_P30744
contig_25	cds	21866	22444	-	PAPNPA_00218	330.0	6.1e-115	0.995	0.905	0.874	UniRef:UniRef50_P43337
contig_25	cds	22448	23812	-	PAPNPA_00219	560.0	1.1e-196	0.991	0.860	0.636	UniRef:UniRef50_A0A8I2B520
contig_25	cds	23893	24072	+	PAPNPA_00220	63.9	6.5e-14	0.932	0.948	0.582	UniRef:UniRef50_A0AAV5MZJ2
contig_25	cds	24078	24422	-	PAPNPA_00221	211.0	1.5e-70	0.991	0.856	0.929	UniRef:UniRef50_P0AEB7
contig_25	cds	24553	26463	+	PAPNPA_00222	969.0	0.0	0.991	0.935	0.763	UniRef:UniRef50_A0A2X4UQL8
contig_25	cds	26521	27216	+	PAPNPA_00223	330.0	1.2e-113	0.991	0.912	0.712	UniRef:UniRef50_Q87RD1
contig_25	cds	27288	27869	+	PAPNPA_00224	227.0	4.9e-74	1.0	0.843	0.596	UniRef:UniRef50_P0AA91
contig_25	cds	28008	29759	+	PAPNPA_00225	690.0	1.1e-244	0.952	0.954	0.614	UniRef:UniRef50_A0A4Q7Z9A9
contig_25	ncRNA	29718	29806	+	PAPNPA_00226	103.9	6.3e-18	-	-	-	RFAM:RF00370
contig_25	cds	29844	30959	+	PAPNPA_00227	502.0	1.6e-176	0.995	0.856	0.667	UniRef:UniRef50_P09155
contig_25	cds	31081	31347	-	PAPNPA_00228	119.0	6.0e-35	0.989	0.935	0.713	UniRef:UniRef50_P0A734
contig_25	cds	31351	32163	-	PAPNPA_00229	452.0	1.6e-160	0.996	0.903	0.851	UniRef:UniRef50_C4K837
contig_26	tRNA	90	166	+	PAPNPA_00230	87.4	-	-	-	-	-
contig_26	tRNA	175	250	+	PAPNPA_00231	79.9	-	-	-	-	-
contig_26	cds	351	1187	-	PAPNPA_00232	457.0	2.1e-161	1.252	0.994	0.695	UniRef:UniRef50_P0A2Q0
contig_26	cds	1306	1644	+	PAPNPA_00233	206.0	1.2e-70	1.0	1.0	0.964	BlastRules:WP_000841001
contig_26	cds	1669	3189	-	PAPNPA_00234	680.0	9.7e-245	0.824	0.998	0.835	UniRef:UniRef50_A0A0H2VCK0
contig_26	ncRNA-region	3469	3759	+	-	171.0	1.1e-20	-	-	-	RFAM:RF02744
contig_26	cds	3779	5425	+	PAPNPA_00235	1084.0	0.0	1.0	0.968	0.995	UniRef:UniRef50_P0DP90
contig_26	cds	5422	5685	+	PAPNPA_00236	83.2	1.1e-20	1.046	1.0	0.538	UniRef:UniRef50_A0A068Z5N5
contig_26	cds	5703	6632	+	PAPNPA_00237	535.0	6.9e-192	0.990	0.892	0.833	UniRef:UniRef50_P0AB80
contig_26	cds	6793	8643	+	PAPNPA_00238	882.0	8.6e-318	0.998	0.865	0.728	UniRef:UniRef50_Q9I6E0
contig_26	cds	8646	10190	+	PAPNPA_00239	827.0	8.2e-300	0.953	0.831	0.871	UniRef:UniRef50_P04968
contig_26	cds	10428	10790	+	PAPNPA_00240	141.0	1.4e-42	0.900	0.824	0.620	UniRef:UniRef50_K0DL06
contig_26	cds	10787	11128	+	PAPNPA_00241	129.0	9.4e-38	0.991	0.818	0.563	UniRef:UniRef50_A0A375EDE3
contig_26	cds	11131	12018	-	PAPNPA_00242	488.0	4.6e-175	0.837	1.0	0.988	UniRef:UniRef50_A0A455VH64
contig_26	cds	12183	13658	+	PAPNPA_00243	759.0	2.6e-276	1.0	1.195	0.819	UniRef:UniRef50_A0A2X1NUP5
contig_26	cds	13752	14033	-	PAPNPA_00244	190.0	3.6e-65	1.0	1.0	1.0	BlastRules:WP_001096806
contig_26	cds	14137	14928	+	PAPNPA_00245	526.0	1.8e-190	1.0	1.0	0.989	UniRef:UniRef50_A8ACS8
contig_26	cds	14957	15700	+	PAPNPA_00246	476.0	2.5e-171	1.0	1.0	1.0	UniRef:UniRef50_A0A3S5DGL2
contig_26	cds	15700	16428	+	PAPNPA_00247	327.0	9.1e-112	0.963	0.820	0.704	UniRef:UniRef50_P24520
contig_26	cds	16528	18552	+	PAPNPA_00248	1257.0	0.0	0.991	0.910	0.946	UniRef:UniRef50_P09980
contig_26	cds	18592	20073	-	PAPNPA_00249	592.0	3.9e-208	0.996	0.898	0.629	UniRef:UniRef50_P25552
contig_26	cds	20192	21457	-	PAPNPA_00250	603.0	8.5e-215	1.036	0.932	0.697	UniRef:UniRef50_P0A8J8
contig_26	ncRNA-region	21543	21630	+	-	68.5	2.6e-10	-	-	-	RFAM:RF02773
contig_26	cds	21601	21930	+	PAPNPA_00251	213.0	2.3e-71	1.128	1.0	0.886	UniRef:UniRef50_E0SKQ9
contig_26	cds	22349	23608	+	PAPNPA_00252	654.0	3.7e-235	0.995	0.885	0.770	UniRef:UniRef50_Q7NXP1
contig_26	cds	24021	24941	+	PAPNPA_00253	408.0	1.1e-142	0.840	0.915	0.778	UniRef:UniRef50_A4NXF8
contig_26	cds	24953	25999	+	PAPNPA_00254	429.0	2.5e-149	0.960	0.936	0.650	UniRef:UniRef50_A0A4P8SLS1
contig_26	cds	26100	27185	+	PAPNPA_00255	444.0	8.9e-154	0.981	0.803	0.616	UniRef:UniRef50_D3VHX4
contig_26	cds	27182	28444	+	PAPNPA_00256	523.0	2.8e-183	0.998	0.886	0.644	UniRef:UniRef50_Q45410
contig_26	cds	28444	29511	+	PAPNPA_00257	537.0	5.2e-192	0.958	0.991	0.753	UniRef:UniRef50_A0A4U9U1U2
contig_26	cds	29544	29768	+	PAPNPA_00258	121.0	2.8e-36	1.068	1.0	0.797	UniRef:UniRef50_A0A743X1B7
contig_26	cds	29746	30423	+	PAPNPA_00259	288.0	1.0e-97	0.991	0.987	0.659	UniRef:UniRef50_A0A0K0HGN3
contig_26	cds	30428	31558	+	PAPNPA_00260	588.0	3.9e-210	1.184	1.0	0.699	UniRef:UniRef50_P27833
contig_26	cds	31560	32810	+	PAPNPA_00261	587.0	2.7e-209	1.048	1.0	0.706	UniRef:UniRef50_E0SKQ1
contig_26	cds	32807	33886	+	PAPNPA_00262	475.0	1.1e-166	1.003	0.916	0.656	UniRef:UniRef50_P56258
contig_26	cds	33883	35241	+	PAPNPA_00263	650.0	1.1e-232	1.020	0.949	0.716	UniRef:UniRef50_P27835
contig_26	cds	35238	35978	+	PAPNPA_00264	274.0	3.1e-91	0.976	0.960	0.554	UniRef:UniRef50_A0AA42EID2
contig_26	cds	36185	37570	+	PAPNPA_00265	832.0	4.6e-304	0.996	0.891	0.924	UniRef:UniRef50_P27837
contig_27	cds	39	2612	-	PAPNPA_00266	1201.0	0.0	0.985	0.976	0.726	UniRef:UniRef50_A0A1G6W1U3
contig_27	ncRNA	2593	2731	-	PAPNPA_00267	125.4	7.0e-23	-	-	-	RFAM:RF02768
contig_27	cds	2742	3473	-	PAPNPA_00268	279.0	7.2e-93	0.984	0.863	0.590	UniRef:UniRef50_A0A6M4GWA4
contig_27	cds	3470	4450	-	PAPNPA_00269	616.0	1.2e-223	1.0	0.934	0.933	UniRef:UniRef50_P33643
contig_27	cds	4582	5319	+	PAPNPA_00270	286.0	8.6e-96	0.976	0.879	0.615	UniRef:UniRef50_P0AC02
contig_27	cds	5591	5929	+	PAPNPA_00271	218.0	6.2e-73	1.0	0.812	1.0	UniRef:UniRef50_P0AD49
contig_27	ncRNA-region	6032	6157	+	-	124.0	4.9e-20	-	-	-	RFAM:RF01859
contig_27	cds	6180	7340	+	PAPNPA_00272	659.0	3.7e-238	0.997	0.889	0.870	UniRef:UniRef50_P0A9J8
contig_27	cds	7301	8209	-	PAPNPA_00273	637.0	8.8e-233	0.997	0.944	0.997	UniRef:UniRef50_P0DOV6
contig_27	cds	8267	9388	-	PAPNPA_00274	661.0	8.7e-240	0.928	0.880	0.977	UniRef:UniRef50_Q7CPZ8
contig_27	cds	9398	10468	-	PAPNPA_00275	675.0	2.1e-248	1.0	1.0	0.958	BlastRules:WP_001168032
contig_27	cds	10908	11426	+	PAPNPA_00276	204.0	1.2e-65	0.977	0.875	0.613	UniRef:UniRef50_H5V653
contig_27	cds	11419	12639	+	PAPNPA_00277	560.0	9.0e-199	1.049	0.970	0.697	UniRef:UniRef50_P46139
contig_27	cds	12796	13143	-	PAPNPA_00278	197.0	1.5e-64	1.261	1.0	0.752	UniRef:UniRef50_Q9CLE0
contig_27	cds	13184	13951	-	PAPNPA_00279	327.0	3.4e-111	0.945	0.809	0.635	UniRef:UniRef50_P43912
contig_27	cds	13996	14544	-	PAPNPA_00280	324.0	5.0e-113	1.0	0.968	0.835	UniRef:UniRef50_Q5E7F1
contig_27	cds	14563	14811	-	PAPNPA_00281	103.0	6.1e-29	0.963	0.840	0.633	UniRef:UniRef50_Q5QUU8
contig_27	cds	14973	15692	-	PAPNPA_00282	484.0	1.7e-174	1.0	1.0	0.983	UniRef:UniRef50_A0A613AEX6
contig_27	cds	15828	17189	-	PAPNPA_00283	546.0	4.7e-192	1.013	0.998	0.627	UniRef:UniRef50_F7XXX9
contig_27	cds	17355	18146	+	PAPNPA_00284	398.0	4.2e-139	0.996	0.837	0.756	UniRef:UniRef50_P64432
contig_27	cds	18211	19452	+	PAPNPA_00285	712.0	2.7e-258	1.075	0.967	0.863	UniRef:UniRef50_P37908
contig_27	cds	19573	20178	+	PAPNPA_00286	382.0	1.1e-134	0.975	0.800	0.959	UniRef:UniRef50_A0A447JE05
contig_27	cds	20213	20803	-	PAPNPA_00287	310.0	3.5e-107	1.005	0.956	0.863	UniRef:UniRef50_A0A807LAV3
contig_27	cds	20926	21804	+	PAPNPA_00288	582.0	6.8e-211	1.0	0.846	0.997	UniRef:UniRef50_P65774
contig_27	cds	21890	23551	+	PAPNPA_00289	781.0	4.5e-281	1.0	0.939	0.736	UniRef:UniRef50_P05824
contig_27	cds	23700	24038	+	PAPNPA_00290	148.0	1.5e-45	0.982	0.815	0.664	UniRef:UniRef50_D1P3C6
contig_27	cds	24204	24494	-	PAPNPA_00291	109.0	8.8e-31	0.958	0.836	0.543	UniRef:UniRef50_A0A448Q3Q1
contig_27	cds	24484	24921	-	PAPNPA_00292	201.0	1.8e-65	0.979	0.826	0.669	UniRef:UniRef50_H2FST7
contig_27	cds	25065	25592	+	PAPNPA_00293	285.0	2.1e-97	0.920	0.801	0.839	UniRef:UniRef50_P0A832
contig_27	cds	26212	37686	+	PAPNPA_00294	6801.0	0.0	1.0	1.0	0.982	BlastRules:WP_001237670
contig_27	ncRNA	37688	38032	-	PAPNPA_00295	421.3	2.6e-56	-	-	-	RFAM:RF01395
contig_27	cds	37751	38734	+	PAPNPA_00296	-	-	-	-	-	-
contig_27	cds	38747	39160	+	PAPNPA_00297	-	-	-	-	-	-
contig_27	cds	39157	41337	+	PAPNPA_00298	955.0	0.0	0.931	0.898	0.734	UniRef:UniRef50_A0A6N3B0Z0
contig_28	cds	23	1855	-	PAPNPA_00299	902.0	0.0	0.803	1.0	0.931	UniRef:UniRef50_A0A2X4TNL3
contig_28	cds	1852	2508	-	PAPNPA_00300	359.0	3.5e-125	0.995	0.807	0.862	UniRef:UniRef50_P0AED5
contig_28	cds	2972	3196	+	PAPNPA_00301	120.0	8.9e-36	1.122	1.0	0.807	UniRef:UniRef50_A0A1C4GES6
contig_28	cds	3263	3472	-	PAPNPA_00302	-	-	-	-	-	-
contig_28	cds	3529	3984	-	PAPNPA_00303	-	-	-	-	-	-
contig_28	cds	4216	4968	-	PAPNPA_00304	374.0	1.2e-130	0.992	0.980	0.778	UniRef:UniRef50_A0A0E1NIK3
contig_28	cds	4965	5633	-	PAPNPA_00305	346.0	4.5e-120	0.991	0.846	0.818	UniRef:UniRef50_P0AFT2
contig_28	cds	5654	6640	-	PAPNPA_00306	421.0	1.0e-146	0.997	0.991	0.639	UniRef:UniRef50_A0AAP1MTS7
contig_28	cds	6794	7594	-	PAPNPA_00307	484.0	1.8e-173	1.0	0.974	0.932	UniRef:UniRef50_N2IXY8
contig_28	cds	7864	8292	-	PAPNPA_00308	-	-	-	-	-	-
contig_28	cds	8351	9070	-	PAPNPA_00309	390.0	1.0e-136	1.0	0.805	0.866	UniRef:UniRef50_P0AEM6
contig_28	cds	9267	10472	-	PAPNPA_00310	785.0	2.5e-290	1.0	1.0	0.983	BlastRules:WP_000659236
contig_28	cds	10551	12038	-	PAPNPA_00311	439.0	1.2e-148	1.004	1.012	0.600	UniRef:UniRef50_I0LF45
contig_28	cds	12295	13698	+	PAPNPA_00312	-	-	-	-	-	-
contig_28	cds	13713	14120	+	PAPNPA_00313	237.0	5.1e-80	0.948	0.815	0.984	UniRef:UniRef50_P26609
contig_28	cds	14120	14488	+	PAPNPA_00314	-	-	-	-	-	-
contig_28	cds	14560	16044	+	PAPNPA_00315	850.0	4.5e-309	1.0	0.832	0.794	UniRef:UniRef50_P26612
contig_28	cds	16084	16497	-	PAPNPA_00316	194.0	4.7e-63	0.964	0.964	0.697	UniRef:UniRef50_A0A7T0E0F8
contig_28	cds	16683	17888	+	PAPNPA_00317	553.0	2.6e-195	0.973	0.809	0.669	UniRef:UniRef50_A3N3R5
contig_28	cds	17885	18118	+	PAPNPA_00318	101.0	3.0e-28	1.0	0.928	0.597	UniRef:UniRef50_A0A066RAR0
contig_28	cds	18417	18770	+	PAPNPA_00319	205.0	4.2e-68	1.0	1.0	0.880	UniRef:UniRef50_A0A3J4QLJ1
contig_28	cds	18890	19204	-	PAPNPA_00320	116.0	3.8e-33	1.0	0.889	0.635	UniRef:UniRef50_A0A0U5GMW4
contig_28	cds	19421	21103	+	PAPNPA_00321	692.0	2.0e-245	1.014	0.936	0.658	UniRef:UniRef50_P15928
contig_28	cds	21096	22091	+	PAPNPA_00322	502.0	8.3e-178	1.154	1.0	0.733	UniRef:UniRef50_Q7VYE6
contig_28	cds	22084	22791	+	PAPNPA_00323	-	-	-	-	-	-
contig_28	cds	22791	24161	+	PAPNPA_00324	703.0	5.9e-255	1.0	1.132	0.820	UniRef:UniRef50_A0A484X499
contig_28	cds	24183	24626	+	PAPNPA_00325	246.0	2.0e-83	0.993	0.973	0.877	UniRef:UniRef50_P52613
contig_28	cds	24623	25846	+	PAPNPA_00326	-	-	-	-	-	-
contig_28	cds	25951	26418	+	PAPNPA_00327	149.0	2.8e-44	1.026	0.841	0.528	UniRef:UniRef50_A1JSW4
contig_28	cds	26423	27427	+	PAPNPA_00328	664.0	5.1e-242	1.0	0.874	1.0	UniRef:UniRef50_P06974
contig_28	cds	27424	27837	+	PAPNPA_00329	205.0	3.3e-67	1.139	1.0	0.699	UniRef:UniRef50_P15070
contig_28	cds	27837	28214	+	PAPNPA_00330	197.0	1.3e-64	1.016	1.0	0.843	UniRef:UniRef50_P0A1L1
contig_28	cds	28214	28951	+	PAPNPA_00331	452.0	6.9e-164	1.0	1.0	0.996	BlastRules:WP_001253410
contig_28	cds	28961	29230	+	PAPNPA_00332	129.0	1.1e-38	1.0	0.824	0.764	UniRef:UniRef50_P0AC07
contig_28	cds	29239	30033	+	PAPNPA_00333	492.0	2.1e-176	1.0	0.871	1.0	UniRef:UniRef50_P54702
contig_28	cds	30315	30938	+	PAPNPA_00334	360.0	4.3e-126	1.0	0.892	0.884	UniRef:UniRef50_P0DMC9
contig_28	cds	30977	31171	-	PAPNPA_00335	123.0	2.9e-37	0.969	0.984	0.903	UniRef:UniRef50_Q8ZFN8
contig_28	cds	31300	31527	+	PAPNPA_00336	134.0	1.9e-43	1.0	1.0	0.920	BlastRules:WP_000844800
contig_28	ncRNA	31541	31624	-	PAPNPA_00337	96.9	2.1e-17	-	-	-	RFAM:RF00014
contig_28	cds	31836	32651	+	PAPNPA_00338	436.0	1.1e-153	0.993	0.854	0.762	UniRef:UniRef50_P76329
contig_28	cds	32630	34342	-	PAPNPA_00339	654.0	6.0e-231	0.986	0.967	0.575	UniRef:UniRef50_P76330
contig_28	cds	34507	34692	-	PAPNPA_00340	-	-	-	-	-	-
contig_28	cds	34769	35680	-	PAPNPA_00341	528.0	4.3e-189	1.0	0.858	0.937	UniRef:UniRef50_A0A0U3TAT1
contig_28	cds	35856	36776	+	PAPNPA_00342	563.0	3.3e-203	0.984	0.929	0.997	UniRef:UniRef50_A0A7U3Z0B7
contig_28	cds	36765	37235	-	PAPNPA_00343	259.0	9.9e-88	0.994	0.824	0.787	UniRef:UniRef50_P09184
contig_28	cds	37216	38646	-	PAPNPA_00344	621.0	5.7e-221	0.929	0.919	0.692	UniRef:UniRef50_A0A014NA45
contig_28	cds	38720	39415	-	PAPNPA_00345	242.0	5.5e-79	0.961	0.874	0.554	UniRef:UniRef50_A0A0U5GN06
contig_28	cds	39495	39806	-	PAPNPA_00346	114.0	1.1e-32	0.893	0.860	0.598	UniRef:UniRef50_I2B7X6
contig_28	ncRNA	40062	40156	+	PAPNPA_00347	98.3	1.2e-13	-	-	-	RFAM:RF01401
contig_28	cds	40457	41668	+	PAPNPA_00348	487.0	7.2e-170	0.965	0.874	0.650	UniRef:UniRef50_P02931
contig_28	ncRNA	41894	41972	-	PAPNPA_00349	109.6	3.6e-17	-	-	-	RFAM:RF02077
contig_28	ncRNA-region	42090	42487	-	-	105.5	2.0e-12	-	-	-	RFAM:RF01766
contig_28	cds	42129	42341	-	PAPNPA_00350	111.0	3.7e-32	1.0	0.824	0.729	UniRef:UniRef50_A7ME79
contig_28	cds	42787	44055	-	PAPNPA_00351	832.0	4.0e-305	1.005	0.896	0.981	UniRef:UniRef50_P22494
contig_28	cds	44058	44477	-	PAPNPA_00352	202.0	2.3e-66	1.0	0.933	0.698	UniRef:UniRef50_A0A2X2GI67
contig_28	cds	45227	46045	-	PAPNPA_00353	476.0	2.4e-170	1.0	1.0	0.882	UniRef:UniRef50_A0A657FSQ1
contig_28	tRNA	47063	47152	-	PAPNPA_00354	90.4	-	-	-	-	-
contig_29	cds	2	940	+	PAPNPA_00355	555.0	4.2e-200	1.0	1.0	0.859	UniRef:UniRef50_A8AI49
contig_29	cds	1025	1762	+	PAPNPA_00356	326.0	3.0e-111	0.996	0.827	0.627	UniRef:UniRef50_P75914
contig_29	cds	1786	2340	+	PAPNPA_00357	318.0	2.1e-110	1.185	1.0	0.720	UniRef:UniRef50_P75915
contig_29	cds	2429	2923	+	PAPNPA_00358	211.0	1.2e-69	0.939	1.149	0.682	UniRef:UniRef50_A0A8S0FXZ0
contig_29	cds	2962	3795	-	PAPNPA_00359	535.0	1.9e-195	1.0	1.0	1.0	VFDB:VFG000462
contig_29	cds	3822	4238	-	PAPNPA_00360	273.0	1.6e-96	1.0	1.0	1.0	VFDB:VFG000461
contig_29	cds	4265	4660	-	PAPNPA_00361	267.0	2.6e-94	1.0	1.0	1.0	VFDB:VFG000460
contig_29	cds	4665	5315	-	PAPNPA_00362	431.0	1.3e-156	1.0	1.0	1.0	VFDB:VFG004125
contig_29	ncRNA	5370	5463	-	PAPNPA_00363	50.8	3.8e-07	-	-	-	RFAM:RF02752
contig_29	cds	6070	6525	+	PAPNPA_00364	135.0	1.8e-41	1.0	1.0	1.0	VFDB:VFG000457
contig_29	cds	6567	7022	+	PAPNPA_00365	-	-	-	-	-	-
contig_29	cds	7084	7410	+	PAPNPA_00366	203.0	1.0e-69	1.0	1.0	1.0	VFDB:VFG000459
contig_29	cds	7542	7862	+	PAPNPA_00367	210.0	1.5e-70	1.028	1.0	0.972	UniRef:UniRef50_P0A1T0
contig_29	cds	7948	8487	+	PAPNPA_00368	218.0	3.6e-71	0.983	0.921	0.642	UniRef:UniRef50_A0A0U5LMQ8
contig_29	cds	8426	9910	+	PAPNPA_00369	800.0	7.3e-291	1.0	0.996	0.804	UniRef:UniRef50_A0A1X1DZC7
contig_29	cds	9927	11081	-	PAPNPA_00370	726.0	3.3e-265	1.070	1.0	0.915	UniRef:UniRef50_P75920
contig_29	cds	11335	12888	+	PAPNPA_00371	1049.0	0.0	0.988	1.0	1.0	BlastRules:WP_001562609
contig_29	cds	12881	15424	+	PAPNPA_00372	1207.0	0.0	0.942	0.912	0.748	UniRef:UniRef50_Q8FIS3
contig_29	cds	15498	15725	+	PAPNPA_00373	118.0	6.4e-35	1.0	0.843	0.640	UniRef:UniRef50_P0AB31
contig_29	cds	15726	16100	-	PAPNPA_00374	155.0	3.1e-48	1.008	0.926	0.648	UniRef:UniRef50_H2IUX6
contig_29	cds	16182	17396	-	PAPNPA_00375	696.0	4.0e-252	0.985	0.877	0.907	UniRef:UniRef50_P25744
contig_29	cds	17551	18471	-	PAPNPA_00376	458.0	2.3e-161	1.0	0.869	0.676	UniRef:UniRef50_P0ACV0
contig_29	cds	18691	19743	+	PAPNPA_00377	430.0	5.4e-149	0.991	0.897	0.582	UniRef:UniRef50_A0A5B8UEZ1
contig_29	cds	19795	20370	-	PAPNPA_00378	270.0	3.6e-91	0.984	0.883	0.691	UniRef:UniRef50_P0A8X2
contig_29	cds	20367	20939	-	PAPNPA_00379	251.0	1.4e-83	0.953	0.850	0.624	UniRef:UniRef50_P75925
contig_29	cds	21201	21314	-	PAPNPA_00380	61.2	2.1e-13	1.0	0.860	0.730	UniRef:UniRef50_A0A1B7HY31
contig_29	cds	21355	22473	-	PAPNPA_00381	583.0	5.1e-209	0.997	0.918	0.741	UniRef:UniRef50_P40874
contig_29	cds	22586	22840	-	PAPNPA_00382	147.0	3.0e-46	1.012	1.0	0.847	UniRef:UniRef50_A0A0F0VBE9
contig_29	cds	23130	23375	-	PAPNPA_00383	160.0	2.0e-51	1.0	0.802	1.0	UniRef:UniRef50_A0A2B7LQV9
contig_29	cds	23449	24495	-	PAPNPA_00384	539.0	9.1e-193	0.997	0.989	0.735	UniRef:UniRef50_B1XWS5
contig_29	ncRNA-region	24492	24543	-	-	72.7	5.7e-11	-	-	-	RFAM:RF02372
contig_29	cds	24599	25159	-	PAPNPA_00385	338.0	7.5e-118	1.0	0.819	0.925	UniRef:UniRef50_P0AB26
contig_29	cds	25284	25931	-	PAPNPA_00386	358.0	2.4e-125	0.944	0.839	0.847	UniRef:UniRef50_P0AC59
contig_29	cds	25995	27203	-	PAPNPA_00387	661.0	2.2e-238	0.980	0.858	0.848	UniRef:UniRef50_P69367
contig_29	cds	27440	28024	+	PAPNPA_00388	338.0	1.8e-118	1.0	0.985	0.789	UniRef:UniRef50_A0A4V1BWR9
contig_29	cds	28060	28707	+	PAPNPA_00389	302.0	3.6e-104	0.800	1.0	0.878	UniRef:UniRef50_A0A376P3Y8
contig_29	cds	28709	29632	+	PAPNPA_00390	485.0	2.9e-172	1.121	1.0	0.706	UniRef:UniRef50_P37168
contig_29	cds	29897	31471	+	PAPNPA_00391	837.0	9.5e-305	0.973	0.966	0.849	UniRef:UniRef50_A0A2P5SWZ1
contig_29	cds	31553	31975	-	PAPNPA_00392	254.0	1.7e-86	0.957	0.854	1.0	UniRef:UniRef50_P43533
contig_29	cds	31980	32273	-	PAPNPA_00393	136.0	2.9e-41	0.979	0.864	0.821	UniRef:UniRef50_P0AEM4
contig_29	cds	32365	33024	-	PAPNPA_00394	412.0	4.7e-146	1.0	0.820	0.973	UniRef:UniRef50_P75933
contig_29	cds	33181	33597	+	PAPNPA_00395	233.0	3.3e-78	1.0	0.847	0.848	UniRef:UniRef50_P16437
contig_29	cds	33601	34005	+	PAPNPA_00396	164.0	1.9e-51	1.007	0.938	0.644	UniRef:UniRef50_A0A653ZK36
contig_29	cds	34017	34715	+	PAPNPA_00397	436.0	5.6e-156	1.0	1.0	1.0	UniRef:UniRef50_P0A1I9
contig_29	cds	34742	36019	+	PAPNPA_00398	389.0	2.3e-131	1.033	1.038	0.524	UniRef:UniRef50_A0A2T7AJ89
contig_29	cds	36040	36795	+	PAPNPA_00399	424.0	3.6e-150	0.976	0.907	0.890	UniRef:UniRef50_P75938
contig_29	cds	36809	37591	+	PAPNPA_00400	472.0	2.0e-168	1.192	1.0	0.826	UniRef:UniRef50_A0A2S5THT3
contig_29	cds	37679	38344	+	PAPNPA_00401	217.0	2.8e-69	0.968	0.877	0.551	UniRef:UniRef50_F7RW61
contig_29	cds	38356	39453	+	PAPNPA_00402	329.0	3.7e-109	0.945	0.882	0.536	UniRef:UniRef50_A0A0E3ZKT4
contig_29	cds	39453	40403	+	PAPNPA_00403	393.0	5.6e-137	0.804	0.996	0.795	UniRef:UniRef50_A0A376YEM1
contig_29	cds	40468	42129	+	PAPNPA_00404	749.0	1.3e-269	0.951	1.0	0.764	UniRef:UniRef50_A0A376TIC6
contig_29	cds	42144	43097	+	PAPNPA_00405	360.0	2.0e-122	1.028	0.874	0.589	UniRef:UniRef50_Q6D6G9
contig_29	cds	43354	46557	-	PAPNPA_00406	1822.0	0.0	1.003	1.0	0.992	UniRef:UniRef50_J3YSE0
contig_29	ncRNA-region	46582	46919	-	-	274.8	5.5e-37	-	-	-	RFAM:RF00040
contig_29	cds	47776	48003	-	PAPNPA_00407	-	-	-	-	-	-
contig_30	cds	167	451	+	PAPNPA_00408	-	-	-	-	-	-
contig_30	cds	672	2105	+	PAPNPA_00409	531.0	3.9e-185	0.983	0.957	0.529	UniRef:UniRef50_A9MMN8
contig_30	cds	2318	2644	+	PAPNPA_00410	203.0	2.4e-67	1.194	1.0	0.837	UniRef:UniRef50_A0A0H3NMH7
contig_30	ncRNA	2653	2830	-	PAPNPA_00411	220.8	2.0e-33	-	-	-	RFAM:RF02078
contig_30	cds	2883	3548	+	PAPNPA_00412	383.0	5.3e-135	0.991	0.909	0.822	UniRef:UniRef50_P0AD05
contig_30	cds	3623	4891	-	PAPNPA_00413	-	-	-	-	-	-
contig_30	cds	5061	5300	+	PAPNPA_00414	114.0	1.7e-33	1.0	1.274	0.785	UniRef:UniRef50_A0A3V2NXD6
contig_30	cds	5346	5843	-	PAPNPA_00415	208.0	1.5e-67	0.976	0.880	0.615	UniRef:UniRef50_A0A0F5F309
contig_30	cds	6083	6418	-	PAPNPA_00416	116.0	3.6e-33	0.811	0.849	0.622	UniRef:UniRef50_A0A377B9F3
contig_30	cds	6674	7312	+	PAPNPA_00417	229.0	1.1e-74	1.052	0.991	0.534	UniRef:UniRef50_A0A975SD96
contig_30	cds	7491	7994	-	PAPNPA_00418	283.0	3.5e-97	1.0	0.903	0.850	UniRef:UniRef50_P0A9A2
contig_30	cds	8546	9103	+	PAPNPA_00419	216.0	2.0e-70	0.973	0.933	0.622	UniRef:UniRef50_A0A6G6H7R4
contig_30	cds	9332	9514	+	PAPNPA_00420	112.0	4.0e-33	1.0	0.845	0.950	UniRef:UniRef50_A0A2T8TDA2
contig_30	cds	9638	10540	+	PAPNPA_00421	573.0	5.9e-208	1.003	1.0	0.960	UniRef:UniRef50_P31678
contig_30	cds	10515	11936	+	PAPNPA_00422	684.0	1.4e-247	0.801	1.0	0.887	UniRef:UniRef50_B2TXE2
contig_30	cds	11954	12382	-	PAPNPA_00423	200.0	3.4e-65	0.993	0.928	0.688	UniRef:UniRef50_A0A285B5Z7
contig_30	cds	13177	13518	+	PAPNPA_00424	189.0	6.3e-62	1.009	0.891	0.877	UniRef:UniRef50_Q8XCE8
contig_30	cds	13521	14099	+	PAPNPA_00425	226.0	4.9e-74	0.875	0.804	0.607	UniRef:UniRef50_J7TP89
